,sender,receiver,message,timestamp
260,phoebe,ross,"ooh, i just pulled out four eyelashes. that can't be good.",1994-09-22 00:01:20
261,phoebe,joey,"ooh, i just pulled out four eyelashes. that can't be good.",1994-09-22 00:01:20
262,phoebe,rachel,"ooh, i just pulled out four eyelashes. that can't be good.",1994-09-22 00:01:20
263,phoebe,paul,"ooh, i just pulled out four eyelashes. that can't be good.",1994-09-22 00:01:20
264,ross,rachel,"so rachel, what're you, uh... what're you up to tonight?",1994-09-22 00:01:21
265,rachel,ross,"well, i was kinda supposed to be headed for aruba on my honeymoon, so nothing!",1994-09-22 00:01:22
266,ross,rachel,"right, you're not even getting your honeymoon, god.. no, no, although, aruba, this time of year... talk about your- (thinks) -big lizards... anyway, if you don't feel like being alone tonight, joey and chandler are coming over to help me put together my new furniture.",1994-09-22 00:01:23
267,chandler,phoebe,"(deadpan) yes, and we're very excited about it.",1994-09-22 00:01:24
268,chandler,monica,"(deadpan) yes, and we're very excited about it.",1994-09-22 00:01:24
269,chandler,ross,"(deadpan) yes, and we're very excited about it.",1994-09-22 00:01:24
270,chandler,joey,"(deadpan) yes, and we're very excited about it.",1994-09-22 00:01:24
271,chandler,rachel,"(deadpan) yes, and we're very excited about it.",1994-09-22 00:01:24
272,chandler,paul,"(deadpan) yes, and we're very excited about it.",1994-09-22 00:01:24
273,rachel,ross,"well actually thanks, but i think i'm just gonna hang out here tonight..",1994-09-22 00:01:25
274,ross,rachel,"okay, sure.",1994-09-22 00:01:26
275,joey,phoebe,"hey pheebs, you wanna help?",1994-09-22 00:01:27
276,phoebe,joey,"oh, i wish i could, but i don't want to.",1994-09-22 00:01:28
277,ross,joey,"(squatting and reading instructions) i'm supposed to attach a brackety thing to the side things, using a bunch of these little whim guys. i have no brackety thing, i see no whim guys whatsoever and- i cannot feel my legs.",1994-09-22 00:01:29
278,ross,chandler,"(squatting and reading instructions) i'm supposed to attach a brackety thing to the side things, using a bunch of these little whim guys. i have no brackety thing, i see no whim guys whatsoever and- i cannot feel my legs.",1994-09-22 00:01:29
279,joey,chandler,what's this?,1994-09-22 00:01:30
280,joey,ross,what's this?,1994-09-22 00:01:30
281,chandler,joey,i have no idea.,1994-09-22 00:01:31
282,chandler,ross,i have no idea.,1994-09-22 00:01:31
283,joey,chandler,done with the bookcase!,1994-09-22 00:01:32
284,joey,ross,done with the bookcase!,1994-09-22 00:01:32
285,chandler,joey,all finished!,1994-09-22 00:01:33
286,chandler,ross,all finished!,1994-09-22 00:01:33
287,ross,joey,"(clutching a beer can and sniffing) this was carol's favourite beer. she always drank it out of the can, i should have known.",1994-09-22 00:01:34
288,ross,chandler,"(clutching a beer can and sniffing) this was carol's favourite beer. she always drank it out of the can, i should have known.",1994-09-22 00:01:34
289,joey,ross,"ross, let me ask you a question. she got the furniture, the stereo, the good tv- what did you get?",1994-09-22 00:01:35
290,ross,joey,you guys.,1994-09-22 00:01:36
291,ross,chandler,you guys.,1994-09-22 00:01:36
292,chandler,ross,"oh, man.",1994-09-22 00:01:37
293,joey,ross,you got screwed.,1994-09-22 00:01:38
294,monica,chandler,oh my god!,1994-09-22 00:01:39
295,monica,ross,oh my god!,1994-09-22 00:01:39
296,monica,joey,oh my god!,1994-09-22 00:01:39
297,monica,rachel,oh my god!,1994-09-22 00:01:39
298,monica,paul,oh my god!,1994-09-22 00:01:39
299,monica,tv,oh my god!,1994-09-22 00:01:39
300,paul,monica,"i know, i know, i'm such an idiot. i guess i should have caught on when she started going to the dentist four and five times a week. i mean, how clean can teeth get?",1994-09-22 00:01:40
301,monica,paul,"my brother's going through that right now, he's such a mess. how did you get through it?",1994-09-22 00:01:41
302,paul,monica,"well, you might try accidentally breaking something valuable of hers, say her-",1994-09-22 00:01:42
303,monica,paul,-leg?,1994-09-22 00:01:43
304,paul,monica,"(laughing) that's one way! me, i- i went for the watch.",1994-09-22 00:01:44
305,monica,paul,you actually broke her watch?,1994-09-22 00:01:45
306,rachel,chandler,"barry, i'm sorry... i am so sorry... i know you probably think that this is all about what i said the other day about you making love with your socks on, but it isn't... it isn't, it's about me, and i ju- (stops talking; dials a number on the phone) hi, machine cut me off again... anyway...",1994-09-22 00:01:46
307,rachel,monica,"barry, i'm sorry... i am so sorry... i know you probably think that this is all about what i said the other day about you making love with your socks on, but it isn't... it isn't, it's about me, and i ju- (stops talking; dials a number on the phone) hi, machine cut me off again... anyway...",1994-09-22 00:01:46
308,rachel,ross,"barry, i'm sorry... i am so sorry... i know you probably think that this is all about what i said the other day about you making love with your socks on, but it isn't... it isn't, it's about me, and i ju- (stops talking; dials a number on the phone) hi, machine cut me off again... anyway...",1994-09-22 00:01:46
309,rachel,joey,"barry, i'm sorry... i am so sorry... i know you probably think that this is all about what i said the other day about you making love with your socks on, but it isn't... it isn't, it's about me, and i ju- (stops talking; dials a number on the phone) hi, machine cut me off again... anyway...",1994-09-22 00:01:46
310,rachel,paul,"barry, i'm sorry... i am so sorry... i know you probably think that this is all about what i said the other day about you making love with your socks on, but it isn't... it isn't, it's about me, and i ju- (stops talking; dials a number on the phone) hi, machine cut me off again... anyway...",1994-09-22 00:01:46
311,rachel,tv,"barry, i'm sorry... i am so sorry... i know you probably think that this is all about what i said the other day about you making love with your socks on, but it isn't... it isn't, it's about me, and i ju- (stops talking; dials a number on the phone) hi, machine cut me off again... anyway...",1994-09-22 00:01:46
312,ross,joey,"you know what the scariest part is? what if there's only one woman for everybody, y'know? i mean what if you get one woman- and that's it? unfortunately in my case, there was only one woman- for her...",1994-09-22 00:01:47
313,ross,chandler,"you know what the scariest part is? what if there's only one woman for everybody, y'know? i mean what if you get one woman- and that's it? unfortunately in my case, there was only one woman- for her...",1994-09-22 00:01:47
314,joey,ross,"what are you talking about? 'one woman'? that's like saying there's only one flavour of ice cream for you. lemme tell you something, ross. there's lots of flavours out there. there's rocky road, and cookie dough, and bing! cherry vanilla. you could get 'em with jimmies, or nuts, or whipped cream! this is the best thing that ever happened to you! you got married, you were, like, what, eight? welcome back to the world! grab a spoon!",1994-09-22 00:01:48
315,ross,joey,i honestly don't know if i'm hungry or horny.,1994-09-22 00:01:49
316,ross,chandler,i honestly don't know if i'm hungry or horny.,1994-09-22 00:01:49
317,chandler,ross,stay out of my freezer!,1994-09-22 00:01:50
318,paul,monica,"ever since she walked out on me, i, uh...",1994-09-22 00:01:51
319,monica,paul,"what?..... what, you wanna spell it out with noodles?",1994-09-22 00:01:52
320,paul,monica,"no, it's, it's more of a fifth date kinda revelation.",1994-09-22 00:01:53
321,monica,paul,"oh, so there is gonna be a fifth date?",1994-09-22 00:01:54
322,paul,monica,isn't there?,1994-09-22 00:01:55
323,monica,paul,"yeah... yeah, i think there is. -what were you gonna say?",1994-09-22 00:01:56
324,paul,monica,"well, ever-ev-... ever since she left me, um, i haven't been able to, uh, perform. (monica takes a sip of her drink) ...sexually.",1994-09-22 00:01:57
325,monica,paul,"(spits out her drink in shock) oh god, oh god, i am sorry... i am so sorry...",1994-09-22 00:01:58
326,paul,monica,it's okay...,1994-09-22 00:01:59
327,monica,paul,being spit on is probably not what you need right now. um... how long?,1994-09-22 00:02:00
328,paul,monica,two years.,1994-09-22 00:02:01
329,monica,paul,wow! i'm glad you smashed her watch!,1994-09-22 00:02:02
330,paul,monica,"so you still think you, um... might want that fifth date?",1994-09-22 00:02:03
331,monica,paul,"(pause)...yeah. yeah, i do.",1994-09-22 00:02:04
332,tv,chandler,"'i, joanie, take you, charles, to be my lawful husband.' 'do you take...'",1994-09-22 00:02:05
333,tv,monica,"'i, joanie, take you, charles, to be my lawful husband.' 'do you take...'",1994-09-22 00:02:05
334,tv,ross,"'i, joanie, take you, charles, to be my lawful husband.' 'do you take...'",1994-09-22 00:02:05
335,tv,joey,"'i, joanie, take you, charles, to be my lawful husband.' 'do you take...'",1994-09-22 00:02:05
336,tv,rachel,"'i, joanie, take you, charles, to be my lawful husband.' 'do you take...'",1994-09-22 00:02:05
337,tv,paul,"'i, joanie, take you, charles, to be my lawful husband.' 'do you take...'",1994-09-22 00:02:05
338,rachel,chandler,oh...see... but joanie loved chachi! that's the difference!,1994-09-22 00:02:06
339,rachel,monica,oh...see... but joanie loved chachi! that's the difference!,1994-09-22 00:02:06
340,rachel,ross,oh...see... but joanie loved chachi! that's the difference!,1994-09-22 00:02:06
341,rachel,joey,oh...see... but joanie loved chachi! that's the difference!,1994-09-22 00:02:06
342,rachel,paul,oh...see... but joanie loved chachi! that's the difference!,1994-09-22 00:02:06
343,rachel,tv,oh...see... but joanie loved chachi! that's the difference!,1994-09-22 00:02:06
344,ross,chandler,"(scornful) grab a spoon. do you know how long it's been since i've grabbed a spoon? do the words 'billy, don't be a hero' mean anything to you? y'know, here's the thing. even if i could get it together enough to- to ask a woman out,... who am i gonna ask? (gazes out of the window)",1994-09-22 00:02:07
345,ross,monica,"(scornful) grab a spoon. do you know how long it's been since i've grabbed a spoon? do the words 'billy, don't be a hero' mean anything to you? y'know, here's the thing. even if i could get it together enough to- to ask a woman out,... who am i gonna ask? (gazes out of the window)",1994-09-22 00:02:07
346,ross,joey,"(scornful) grab a spoon. do you know how long it's been since i've grabbed a spoon? do the words 'billy, don't be a hero' mean anything to you? y'know, here's the thing. even if i could get it together enough to- to ask a woman out,... who am i gonna ask? (gazes out of the window)",1994-09-22 00:02:07
347,ross,rachel,"(scornful) grab a spoon. do you know how long it's been since i've grabbed a spoon? do the words 'billy, don't be a hero' mean anything to you? y'know, here's the thing. even if i could get it together enough to- to ask a woman out,... who am i gonna ask? (gazes out of the window)",1994-09-22 00:02:07
348,ross,paul,"(scornful) grab a spoon. do you know how long it's been since i've grabbed a spoon? do the words 'billy, don't be a hero' mean anything to you? y'know, here's the thing. even if i could get it together enough to- to ask a woman out,... who am i gonna ask? (gazes out of the window)",1994-09-22 00:02:07
349,ross,tv,"(scornful) grab a spoon. do you know how long it's been since i've grabbed a spoon? do the words 'billy, don't be a hero' mean anything to you? y'know, here's the thing. even if i could get it together enough to- to ask a woman out,... who am i gonna ask? (gazes out of the window)",1994-09-22 00:02:07
350,rachel,joey,"isn't this amazing? i mean, i have never made coffee before in my entire life.",1994-09-22 00:02:08
351,rachel,chandler,"isn't this amazing? i mean, i have never made coffee before in my entire life.",1994-09-22 00:02:08
352,chandler,rachel,that is amazing.,1994-09-22 00:02:09
353,joey,rachel,"congratulations. and while you're on a roll, if you feel like you gotta make like a western omelette or something... (joey and chandler taste the coffee, grimace, and pour it into a plant pot) although actually i'm really not that hungry...",1994-09-22 00:02:10
354,chandler,paul,morning. good morning.,1994-09-22 00:02:11
355,monica,paul,morning. good morning.,1994-09-22 00:02:11
